Bin:all	home_number:4534017	home_cali:0.421754042828	home_model:0.412157018615	away_number:4534017	away_cali:0.467504202124	away_model:0.371831439365	end_number:4534017	end_cali:0.1104779713	end_model:0.216011542133	kld:0.042674050397	mae:0.0702677859346
Bin:period_3-scoreDifferential_-1-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:515	home_cali:0.234951456311	home_model:0.3656879877	away_number:515	away_cali:0.485436893204	away_model:0.359569632486	end_number:515	end_cali:0.277669902913	end_model:0.274742386034	kld:0.0446999002885	mae:0.0865104363285
Bin:period_2-scoreDifferential_-7-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:2	home_cali:1.0	home_model:0.366519793868	away_number:2	away_cali:0.0	away_model:0.384670361876	end_number:2	end_cali:0.0	end_model:0.248809851706	kld:1.00370274685	mae:0.422320139905
Bin:period_2-scoreDifferential_-7-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:261	home_cali:1.0	home_model:0.435458199617	away_number:261	away_cali:0.0	away_model:0.335934539522	end_number:261	end_cali:0.0	end_model:0.228607259491	kld:0.831356465411	mae:0.376361199799
Bin:period_2-scoreDifferential_-3-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:229	home_cali:0.489082969432	home_model:0.415210410855	away_number:229	away_cali:0.489082969432	away_model:0.38965016013	end_number:229	end_cali:0.0218340611354	end_model:0.195139425959	kld:0.143424004016	mae:0.115536910901
Bin:period_2-scoreDifferential_4-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:29	home_cali:0.137931034483	home_model:0.402516115328	away_number:29	away_cali:0.620689655172	away_model:0.379045255225	end_number:29	end_cali:0.241379310345	end_model:0.218438627391	kld:0.182492657579	mae:0.176390054582
Bin:period_2-scoreDifferential_2-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:2133	home_cali:0.387716830755	home_model:0.406127409006	away_number:2133	away_cali:0.606657290202	away_model:0.390673465115	end_number:2133	end_cali:0.0056258790436	end_model:0.203199125914	kld:0.22881920477	mae:0.143989216736
Bin:period_2-scoreDifferential_4-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:586	home_cali:0.667235494881	home_model:0.424380426673	away_number:586	away_cali:0.213310580205	away_model:0.365639458998	end_number:586	end_cali:0.119453924915	end_model:0.209980114252	kld:0.119597997402	mae:0.161903378779
Bin:period_3-scoreDifferential_6-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:50	home_cali:0.0	home_model:0.416441170573	away_number:50	away_cali:1.0	away_model:0.284854147434	end_number:50	end_cali:0.0	end_model:0.298704674542	kld:1.25577798858	mae:0.476763899227
Bin:period_3-scoreDifferential_-7-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:102	home_cali:0.93137254902	home_model:0.369621379411	away_number:102	away_cali:0.00980392156863	away_model:0.333430854713	end_number:102	end_cali:0.0588235294118	end_model:0.296947760033	kld:0.730944879524	mae:0.374500777792
Bin:period_1-scoreDifferential_0-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:1458	home_cali:0.40877914952	home_model:0.450921399685	away_number:1458	away_cali:0.59122085048	away_model:0.398621022763	end_number:1458	end_cali:0.0	end_model:0.15045757745	kld:0.192937942506	mae:0.128399885111
Bin:period_1-scoreDifferential_2-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:9286	home_cali:0.437432694379	home_model:0.449583901803	away_number:9286	away_cali:0.562567305621	away_model:0.39023555485	end_number:9286	end_cali:0.0	end_model:0.160180543327	kld:0.193779251075	mae:0.114887833841
Bin:period_3-scoreDifferential_-8-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:64	home_cali:0.0	home_model:0.363544905093	away_number:64	away_cali:0.828125	away_model:0.304465684574	end_number:64	end_cali:0.15625	end_model:0.331989408005	kld:0.710869459296	mae:0.354314542841
Bin:period_2-scoreDifferential_0-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:894	home_cali:0.465324384787	home_model:0.438626104153	away_number:894	away_cali:0.502237136465	away_model:0.363761295708	end_number:894	end_cali:0.0324384787472	end_model:0.197612600822	kld:0.130888579214	mae:0.110116081155
Bin:period_2-scoreDifferential_-3-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:8604	home_cali:0.550092980009	home_model:0.414192431991	away_number:8604	away_cali:0.377963737796	away_model:0.371224684231	end_number:8604	end_cali:0.0719432821943	end_model:0.214582883743	kld:0.0842714776823	mae:0.0950930677106
Bin:period_4-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:134	home_cali:0.358208955224	home_model:0.347127616294	away_number:134	away_cali:0.044776119403	away_model:0.324950099659	end_number:134	end_cali:0.597014925373	end_model:0.32792227971	kld:0.28022097818	mae:0.186782654949
Bin:period_2-scoreDifferential_5-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:72	home_cali:0.0	home_model:0.420824211505	away_number:72	away_cali:1.0	away_model:0.368617955181	end_number:72	end_cali:0.0	end_model:0.210557838695	kld:0.997994518666	mae:0.420921365006
Bin:period_2-scoreDifferential_-2-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:6097	home_cali:0.395440380515	home_model:0.423149608062	away_number:6097	away_cali:0.573396752501	away_model:0.37941679464	end_number:6097	end_cali:0.0311628669838	end_model:0.197433597457	kld:0.152466314399	mae:0.12931997196
Bin:period_3-scoreDifferential_6-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:86	home_cali:0.0	home_model:0.445598942942	away_number:86	away_cali:1.0	away_model:0.27322967749	end_number:86	end_cali:0.0	end_model:0.281171380434	kld:1.29744252348	mae:0.484513548629
Bin:period_3-scoreDifferential_-4-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:365	home_cali:0.246575342466	home_model:0.376659282103	away_number:365	away_cali:0.315068493151	away_model:0.350157633628	end_number:365	end_cali:0.438356164384	end_model:0.273183088229	kld:0.0695574683749	mae:0.110115385423
Bin:period_3-scoreDifferential_5-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:263	home_cali:0.144486692015	home_model:0.325152656708	away_number:263	away_cali:0.277566539924	away_model:0.378319698935	end_number:263	end_cali:0.574144486692	end_model:0.29652764719	kld:0.176209859764	mae:0.186345321068
Bin:period_3-scoreDifferential_-3-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:1471	home_cali:0.308633582597	home_model:0.370088096574	away_number:1471	away_cali:0.0530251529572	away_model:0.350413479311	end_number:1471	end_cali:0.637661454793	end_model:0.279498424054	kld:0.369776540129	mae:0.239001957023
Bin:period_2-scoreDifferential_3-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:1982	home_cali:0.645812310797	home_model:0.438825663533	away_number:1982	away_cali:0.324419778002	away_model:0.360616282853	end_number:1982	end_cali:0.0297679112008	end_model:0.200558053922	kld:0.158442892835	mae:0.137991098279
Bin:period_3-scoreDifferential_-1-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:3884	home_cali:0.346807415036	home_model:0.349490400668	away_number:3884	away_cali:0.40859938208	away_model:0.380242674929	end_number:3884	end_cali:0.244593202884	end_model:0.270266924226	kld:0.00230231627706	mae:0.0189044713754
Bin:period_1-scoreDifferential_0-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:125153	home_cali:0.454699447876	home_model:0.453794046609	away_number:125153	away_cali:0.543494762411	away_model:0.396008994523	end_number:125153	end_cali:0.00180578971339	end_model:0.150196958986	kld:0.164984279776	mae:0.0989274461424
Bin:period_1-scoreDifferential_4-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:138	home_cali:0.195652173913	home_model:0.421115743293	away_number:138	away_cali:0.804347826087	away_model:0.407925288314	end_number:138	end_cali:0.0	end_model:0.170958966557	kld:0.39612920576	mae:0.264281691236
Bin:period_2-scoreDifferential_-2-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:371	home_cali:0.398921832884	home_model:0.416093343111	away_number:371	away_cali:0.592991913747	away_model:0.384363426754	end_number:371	end_cali:0.00808625336927	end_model:0.19954322897	kld:0.21438103591	mae:0.139085657607
Bin:period_1-scoreDifferential_-2-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:1132	home_cali:0.400176678445	home_model:0.461946453649	away_number:1132	away_cali:0.599823321555	away_model:0.379851318646	end_number:1132	end_cali:0.0	end_model:0.158202227896	kld:0.216589928488	mae:0.146648002003
Bin:period_3-scoreDifferential_-6-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:353	home_cali:0.43059490085	home_model:0.415274246693	away_number:353	away_cali:0.169971671388	away_model:0.315512942979	end_number:353	end_cali:0.399433427762	end_model:0.269212806909	kld:0.0680552679703	mae:0.0970275155335
Bin:period_1-scoreDifferential_3-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:27	home_cali:0.37037037037	home_model:0.435655056326	away_number:27	away_cali:0.62962962963	away_model:0.398375458188	end_number:27	end_cali:0.0	end_model:0.165969482175	kld:0.22807605306	mae:0.154169446524
Bin:period_3-scoreDifferential_-3-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:12777	home_cali:0.391484699069	home_model:0.366176275904	away_number:12777	away_cali:0.148078578696	away_model:0.341277865197	end_number:12777	end_cali:0.459341003365	end_model:0.292545858537	kld:0.109766287397	mae:0.128434284831
Bin:period_1-scoreDifferential_3-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:3350	home_cali:0.357611940299	home_model:0.442139082426	away_number:3350	away_cali:0.642388059701	away_model:0.389042664108	end_number:3350	end_cali:0.0	end_model:0.168818254248	kld:0.246283203045	mae:0.168896930657
Bin:period_2-scoreDifferential_2-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:13190	home_cali:0.451478392722	home_model:0.413622150959	away_number:13190	away_cali:0.527293404094	away_model:0.375354037651	end_number:13190	end_cali:0.0212282031842	end_model:0.211023811573	kld:0.170004922333	mae:0.126530405531
Bin:period_2-scoreDifferential_-6-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:23	home_cali:1.0	home_model:0.308918070534	away_number:23	away_cali:0.0	away_model:0.471056947242	end_number:23	end_cali:0.0	end_model:0.22002497121	kld:1.17467917666	mae:0.460721282639
Bin:period_3-scoreDifferential_-7-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:8	home_cali:0.25	home_model:0.313824288547	away_number:8	away_cali:0.0	away_model:0.401087764651	end_number:8	end_cali:0.75	end_model:0.285087920725	kld:0.668613602567	mae:0.309941377491
Bin:period_1-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:5819	home_cali:0.513662141261	home_model:0.454625781428	away_number:5819	away_cali:0.483588245403	away_model:0.391737508221	end_number:5819	end_cali:0.00274961333562	end_model:0.153636710503	kld:0.153515437078	mae:0.100591398061
Bin:period_3-scoreDifferential_1-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:573	home_cali:0.413612565445	home_model:0.363934000749	away_number:573	away_cali:0.342059336824	away_model:0.365884238253	end_number:573	end_cali:0.242582897033	end_model:0.27018176001	kld:0.00375423701473	mae:0.0337007763671
Bin:period_2-scoreDifferential_1-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:750	home_cali:0.492	home_model:0.415966467261	away_number:750	away_cali:0.436	away_model:0.383296682278	end_number:750	end_cali:0.072	end_model:0.200736851315	kld:0.0649415281298	mae:0.0858245672584
Bin:period_3-scoreDifferential_0-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:3019	home_cali:0.386883073866	home_model:0.365893207182	away_number:3019	away_cali:0.461079827758	away_model:0.361474698976	end_number:3019	end_cali:0.152037098377	end_model:0.272632094715	kld:0.0450084727471	mae:0.0803966639343
Bin:period_3-scoreDifferential_0-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:425	home_cali:0.444705882353	home_model:0.377472711802	away_number:425	away_cali:0.402352941176	away_model:0.350494988876	end_number:425	end_cali:0.152941176471	end_model:0.272032298665	kld:0.0403380240688	mae:0.079394081682
Bin:period_1-scoreDifferential_-4-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:96	home_cali:0.25	home_model:0.427019249027	away_number:96	away_cali:0.75	away_model:0.393625862276	end_number:96	end_cali:0.0	end_model:0.17935488699	kld:0.349662206704	mae:0.237582757914
Bin:period_2-scoreDifferential_-2-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:2313	home_cali:0.527885862516	home_model:0.412652053007	away_number:2313	away_cali:0.413316039775	away_model:0.390236334501	end_number:2313	end_cali:0.0587980977086	end_model:0.197111613227	kld:0.0826286609119	mae:0.0922090101008
Bin:period_3-scoreDifferential_-3-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:243	home_cali:0.345679012346	home_model:0.361279230672	away_number:243	away_cali:0.0329218106996	away_model:0.346834336043	end_number:243	end_cali:0.621399176955	end_model:0.291886434511	kld:0.376754900162	mae:0.219675162038
Bin:period_3-scoreDifferential_-6-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:198	home_cali:0.166666666667	home_model:0.362116478609	away_number:198	away_cali:0.116161616162	away_model:0.368259002765	end_number:198	end_cali:0.717171717172	end_model:0.26962452412	kld:0.438242214698	mae:0.298364797199
Bin:period_1-scoreDifferential_-4-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:309	home_cali:0.187702265372	home_model:0.432895879433	away_number:309	away_cali:0.812297734628	away_model:0.393153875584	end_number:309	end_cali:0.0	end_model:0.17395024561	kld:0.43260517315	mae:0.279429239572
Bin:period_2-scoreDifferential_-1-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:2854	home_cali:0.452697967765	home_model:0.430297926131	away_number:2854	away_cali:0.524877365102	away_model:0.368693025157	end_number:2854	end_cali:0.0224246671338	end_model:0.201009050925	kld:0.159178521057	mae:0.119056255123
Bin:period_2-scoreDifferential_4-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:1371	home_cali:0.385849744712	home_model:0.404779526285	away_number:1371	away_cali:0.421590080233	away_model:0.380193204209	end_number:1371	end_cali:0.192560175055	end_model:0.215027269973	kld:0.00384270008547	mae:0.0275979175051
Bin:period_2-scoreDifferential_3-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:13695	home_cali:0.49171230376	home_model:0.414055956958	away_number:13695	away_cali:0.464695144213	away_model:0.372545853324	end_number:13695	end_cali:0.0435925520263	end_model:0.213398189602	kld:0.117992443225	mae:0.113203758422
Bin:period_1-scoreDifferential_3-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:144	home_cali:0.486111111111	home_model:0.470555922017	away_number:144	away_cali:0.4375	away_model:0.360246389069	end_number:144	end_cali:0.0763888888889	end_model:0.169197685499	kld:0.04006394703	mae:0.0618725322118
Bin:period_4-scoreDifferential_0-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:3344	home_cali:0.259868421053	home_model:0.328637787991	away_number:3344	away_cali:0.235645933014	away_model:0.321290386453	end_number:3344	end_cali:0.504485645933	end_model:0.350071825007	kld:0.0502737103428	mae:0.102942547101
Bin:period_1-scoreDifferential_4-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:26	home_cali:0.115384615385	home_model:0.376521481917	away_number:26	away_cali:0.884615384615	away_model:0.453765315505	end_number:26	end_cali:0.0	end_model:0.169713205443	kld:0.45407932901	mae:0.287233380362
Bin:period_4-scoreDifferential_0-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:1675	home_cali:0.14328358209	home_model:0.344647872039	away_number:1675	away_cali:0.257313432836	away_model:0.340833825878	end_number:1675	end_cali:0.594029850746	end_model:0.31451830216	kld:0.179645564393	mae:0.188132077193
Bin:period_4-scoreDifferential_0-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:6847	home_cali:0.280122681466	home_model:0.328035994374	away_number:6847	away_cali:0.232510588579	away_model:0.325453493941	end_number:6847	end_cali:0.48722068059	end_model:0.346510511324	kld:0.0436270520113	mae:0.0938554625118
Bin:period_3-scoreDifferential_-2-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:335	home_cali:0.635820895522	home_model:0.361862194894	away_number:335	away_cali:0.134328358209	away_model:0.357927845574	end_number:335	end_cali:0.229850746269	end_model:0.280209959398	kld:0.181199412568	mae:0.182639133708
Bin:period_3-scoreDifferential_-3-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:711	home_cali:0.333333333333	home_model:0.390939121214	away_number:711	away_cali:0.333333333333	away_model:0.341448634737	end_number:711	end_cali:0.333333333333	end_model:0.267612243084	kld:0.0120469292235	mae:0.0438140598447
Bin:period_3-scoreDifferential_5-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:36	home_cali:0.416666666667	home_model:0.363978098664	away_number:36	away_cali:0.472222222222	away_model:0.379451919761	end_number:36	end_cali:0.111111111111	end_model:0.256569986801	kld:0.0666299991266	mae:0.0969725820512
Bin:period_1-scoreDifferential_6-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:3	home_cali:1.0	home_model:0.402955432733	away_number:3	away_cali:0.0	away_model:0.423443476359	end_number:3	end_cali:0.0	end_model:0.173601051172	kld:0.908929307502	mae:0.398029698266
Bin:period_2-scoreDifferential_1-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:13732	home_cali:0.391130206816	home_model:0.421844397155	away_number:13732	away_cali:0.550757355083	away_model:0.386780633398	end_number:13732	end_cali:0.0581124381008	end_model:0.191374969745	kld:0.0958283533533	mae:0.109317814556
Bin:period_1-scoreDifferential_0-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:73026	home_cali:0.467422561827	home_model:0.454675318507	away_number:73026	away_cali:0.530865719059	away_model:0.39259344689	end_number:73026	end_cali:0.00171171911374	end_model:0.152731235046	kld:0.165417155955	mae:0.100679677141
Bin:period_3-scoreDifferential_-1-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:2364	home_cali:0.334179357022	home_model:0.350287332828	away_number:2364	away_cali:0.379441624365	away_model:0.383351308106	end_number:2364	end_cali:0.286379018613	end_model:0.266361359293	kld:0.00113019997469	mae:0.013345106289
Bin:period_3-scoreDifferential_-2-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:404	home_cali:0.304455445545	home_model:0.372938419628	away_number:404	away_cali:0.50495049505	away_model:0.347415166916	end_number:404	end_cali:0.190594059406	end_model:0.279646416481	kld:0.053980618439	mae:0.105023553097
Bin:period_3-scoreDifferential_3-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:660	home_cali:0.224242424242	home_model:0.385743603517	away_number:660	away_cali:0.35	away_model:0.340929262566	end_number:660	end_cali:0.425757575758	end_model:0.273327134527	kld:0.0762471970437	mae:0.107667452646
Bin:period_3-scoreDifferential_1-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:533	home_cali:0.424015009381	home_model:0.377494361175	away_number:533	away_cali:0.37148217636	away_model:0.349149624749	end_number:533	end_cali:0.204502814259	end_model:0.273356012455	kld:0.0129628254809	mae:0.0459021326711
Bin:period_3-scoreDifferential_4-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:1139	home_cali:0.201931518876	home_model:0.364053490159	away_number:1139	away_cali:0.170324846356	away_model:0.344508051113	end_number:1139	end_cali:0.625109745391	end_model:0.291438459408	kld:0.238028878894	mae:0.223325487341
Bin:period_3-scoreDifferential_-1-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:47855	home_cali:0.309037718107	home_model:0.3707490592	away_number:47855	away_cali:0.416779855814	away_model:0.34364451911	end_number:47855	end_cali:0.273451050047	end_model:0.28560642195	kld:0.0122608288269	mae:0.0490006832335
Bin:period_3-scoreDifferential_4-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:99	home_cali:0.232323232323	home_model:0.380114739591	away_number:99	away_cali:0.323232323232	away_model:0.342452153112	end_number:99	end_cali:0.444444444444	end_model:0.277433113317	kld:0.0763893735253	mae:0.111340889425
Bin:period_3-scoreDifferential_4-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:87	home_cali:0.32183908046	home_model:0.358958711998	away_number:87	away_cali:0.172413793103	away_model:0.375208860499	end_number:87	end_cali:0.505747126437	end_model:0.265832426861	kld:0.156084680566	mae:0.159943132836
Bin:period_2-scoreDifferential_-1-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:14982	home_cali:0.526965692164	home_model:0.410792306716	away_number:14982	away_cali:0.401415031371	away_model:0.394079798133	end_number:14982	end_cali:0.0716192764651	end_model:0.19512789533	kld:0.0668593194047	mae:0.0823390791835
Bin:period_3-scoreDifferential_2-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:31198	home_cali:0.499294826591	home_model:0.361633135475	away_number:31198	away_cali:0.299538431951	away_model:0.346889688976	end_number:31198	end_cali:0.200301301365	end_model:0.291477175866	kld:0.0419534714883	mae:0.0920629408808
Bin:period_2-scoreDifferential_-3-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:489	home_cali:0.265848670757	home_model:0.40719711549	away_number:489	away_cali:0.668711656442	away_model:0.383364899453	end_number:489	end_cali:0.0654396728016	end_model:0.209437984478	kld:0.182572378128	mae:0.190231171133
Bin:period_3-scoreDifferential_-3-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:170	home_cali:0.264705882353	home_model:0.375576325725	away_number:170	away_cali:0.258823529412	away_model:0.343357252373	end_number:170	end_cali:0.476470588235	end_model:0.281066420148	kld:0.0857329842664	mae:0.130269444807
Bin:period_1-scoreDifferential_3-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:6	home_cali:0.0	home_model:0.462594057123	away_number:6	away_cali:1.0	away_model:0.36979919672	end_number:6	end_cali:0.0	end_model:0.167606738706	kld:0.994795127812	mae:0.42013386637
Bin:period_3-scoreDifferential_-4-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:91	home_cali:0.384615384615	home_model:0.393801107184	away_number:91	away_cali:0.395604395604	away_model:0.326134408241	end_number:91	end_cali:0.21978021978	end_model:0.280064478844	kld:0.0140425606338	mae:0.0463133229987
Bin:period_3-scoreDifferential_0-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:59138	home_cali:0.425090466367	home_model:0.365323209404	away_number:59138	away_cali:0.398610030775	away_model:0.345080070264	end_number:59138	end_cali:0.176299502858	end_model:0.289596720395	kld:0.0343935704618	mae:0.0755314783372
Bin:period_2-scoreDifferential_3-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:210	home_cali:0.490476190476	home_model:0.423264499931	away_number:210	away_cali:0.485714285714	away_model:0.380706015637	end_number:210	end_cali:0.0238095238095	end_model:0.196029484316	kld:0.140408013719	mae:0.114813307043
Bin:period_2-scoreDifferential_7-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:17	home_cali:1.0	home_model:0.49064252657	away_number:17	away_cali:0.0	away_model:0.301832881044	end_number:17	end_cali:0.0	end_model:0.207524588879	kld:0.712039463777	mae:0.339571647784
Bin:period_3-scoreDifferential_5-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:321	home_cali:0.193146417445	home_model:0.366276091226	away_number:321	away_cali:0.588785046729	away_model:0.351577348334	end_number:321	end_cali:0.214953271028	end_model:0.282146562018	kld:0.121525599995	mae:0.159176887722
Bin:period_3-scoreDifferential_-2-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:33721	home_cali:0.296640075917	home_model:0.366125597076	away_number:33721	away_cali:0.516295483527	away_model:0.34701405724	end_number:33721	end_cali:0.186293407669	end_model:0.286860345536	kld:0.0622836893862	mae:0.113111295104
Bin:period_3-scoreDifferential_3-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:232	home_cali:0.35775862069	home_model:0.361315285209	away_number:232	away_cali:0.258620689655	away_model:0.35686421086	end_number:232	end_cali:0.383620689655	end_model:0.281820503224	kld:0.0314893311769	mae:0.0678667907186
Bin:period_2-scoreDifferential_2-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:3016	home_cali:0.416445623342	home_model:0.422490979691	away_number:3016	away_cali:0.552718832891	away_model:0.378854571147	end_number:3016	end_cali:0.0308355437666	end_model:0.198654449365	kld:0.145314858946	mae:0.115909507897
Bin:period_3-scoreDifferential_-8-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:19	home_cali:1.0	home_model:0.356497264222	away_number:19	away_cali:0.0	away_model:0.317654330479	end_number:19	end_cali:0.0	end_model:0.32584840373	kld:1.03142870869	mae:0.429001823329
Bin:period_3-scoreDifferential_6-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:10	home_cali:0.5	home_model:0.37212125361	away_number:10	away_cali:0.5	away_model:0.340790313482	end_number:10	end_cali:0.0	end_model:0.287088431418	kld:0.339364534533	mae:0.191392288109
Bin:period_2-scoreDifferential_1-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:6799	home_cali:0.43815266951	home_model:0.44387185263	away_number:6799	away_cali:0.53007795264	away_model:0.360941411288	end_number:6799	end_cali:0.0317693778497	end_model:0.195186735692	kld:0.140355405711	mae:0.112757694105
Bin:period_1-scoreDifferential_-3-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:271	home_cali:0.354243542435	home_model:0.48530673046	away_number:271	away_cali:0.645756457565	away_model:0.358171069204	end_number:271	end_cali:0.0	end_model:0.156522201821	kld:0.269101798981	mae:0.191723592735
Bin:period_1-scoreDifferential_2-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:488	home_cali:0.446721311475	home_model:0.459818330822	away_number:488	away_cali:0.553278688525	away_model:0.373799811927	end_number:488	end_cali:0.0	end_model:0.166381856579	kld:0.204054798252	mae:0.119652584175
Bin:period_1-scoreDifferential_-1-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:9661	home_cali:0.511334230411	home_model:0.445679688589	away_number:9661	away_cali:0.471276265397	away_model:0.399843441371	end_number:9661	end_cali:0.0173895041921	end_model:0.154476870361	kld:0.109751627607	mae:0.0913915773387
Bin:period_3-scoreDifferential_1-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:21086	home_cali:0.304894242625	home_model:0.364771784555	away_number:21086	away_cali:0.457365076354	away_model:0.350582697047	end_number:21086	end_cali:0.237598406526	end_model:0.284645518669	kld:0.024011823404	mae:0.0712356777934
Bin:period_1-scoreDifferential_3-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:34	home_cali:0.264705882353	home_model:0.429173593135	away_number:34	away_cali:0.617647058824	away_model:0.406808490262	end_number:34	end_cali:0.117647058824	end_model:0.164017920985	kld:0.0909041799104	mae:0.140559047168
Bin:period_3-scoreDifferential_1-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:500	home_cali:0.432	home_model:0.37406768509	away_number:500	away_cali:0.372	away_model:0.358335124031	end_number:500	end_cali:0.196	end_model:0.267597192044	kld:0.0150971888255	mae:0.0477314609746
Bin:period_2-scoreDifferential_4-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:3158	home_cali:0.393603546548	home_model:0.407824640814	away_number:3158	away_cali:0.536098796707	away_model:0.383447563706	end_number:3158	end_cali:0.0702976567448	end_model:0.208727795257	kld:0.0891804362928	mae:0.101767488593
Bin:period_3-scoreDifferential_1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:54736	home_cali:0.338753288512	home_model:0.359926087977	away_number:54736	away_cali:0.35780838936	away_model:0.348157111867	end_number:54736	end_cali:0.30256138556	end_model:0.291916800026	kld:8.27064912618e-05	mae:0.0138228874969
